pl_name,hostname,discoverymethod,disc_facility,pl_rade,pl_radeerr1,pl_radeerr2,pl_orbper,pl_insol,st_mass,st_teff,st_rad,st_met,sy_dist
Kepler-39 b,Kepler-39,Transit,Kepler,13.9,1.01,-1.12,21.08721,90.22,1.29,6350.0,1.4,0.1,1057.41
Kepler-107 b,Kepler-107,Transit,Kepler,1.536,0.025,-0.025,3.1800218,1073.0,1.238,5854.0,1.447,0.321,525.997
Kepler-1645 b,Kepler-1645,Transit,Kepler,1.78,0.43,-0.2,16.1779561,138.538,1.02,5812.0,1.02,0.04,1202.47
K2-412 b,K2-412,Transit,K2,2.116,0.105,-0.1052,5.9382,243.518,0.893,5590.0,0.977,0.014,654.085
Kepler-360 c,Kepler-360,Transit,Kepler,2.1,1.0,-1.0,7.186434,146.5,0.994,6053.0,1.058,0.15,876.044
Kepler-1661 b,Kepler-1661,Transit,Kepler,3.87,0.06,-0.06,175.06,0.88,0.841,5100.0,0.762,-0.12,410.607
Kepler-1828 b,Kepler-1828,Transit,Kepler,2.11598626,,,10.2737999,96.27,0.996,5806.0,0.899,-0.04,871.81
EPIC 201615463 c,K2-166,Transit,K2,1.22,0.21,-0.17,3.80464,,1.073,5960.0,1.61,0.09,476.882
K2-15 b,K2-15,Transit,K2,2.48,0.3,-0.3,11.8104,48.0,0.72,5131.0,0.68,-0.46,493.992
Kepler-54 d,Kepler-54,Transit,Kepler,1.53,0.08,-0.08,20.995694,3.425,0.518,4252.0,0.554,-0.27,271.701
Kepler-535 b,Kepler-535,Transit,Kepler,2.36,0.33,-0.21,4.903321551,601.891,1.18,6123.0,1.27,0.13,685.599
Kepler-1530 b,Kepler-1530,Transit,Kepler,1.64,0.21,-0.11,2.5904434,353.561,0.92,5477.0,0.88,0.03,489.876
Kepler-969 b,Kepler-969,Transit,Kepler,2.07,0.05,-0.05,34.1731714,10.166,0.92,5214.0,0.82,0.22,390.354
Kepler-1324 b,Kepler-1324,Transit,Kepler,1.51,0.08,-0.09,4.115844679,98.414,0.78,4776.0,0.73,0.05,481.667
TOI-5322 b,TOI-5322,Transit,Transiting Exoplanet Survey Satellite (TESS),16.6117094,0.3474784,-0.30264248,5.4233207,554.0,0.998,5692.0,1.462,-0.048,476.899
Kepler-274 b,Kepler-274,Transit,Kepler,1.54,0.84,-0.84,11.634788,147.812,0.883,6023.0,1.007,-0.2112,1333.62
TOI-163 b,TOI-163,Transit,Transiting Exoplanet Survey Satellite (TESS),16.690201,0.381106,-0.381106,4.231306,1489.1126,1.4352,6495.0,1.648,0.22,411.719
Kepler-183 b,Kepler-183,Transit,Kepler,2.06,0.89,-0.89,5.687945,281.845,0.99,5888.0,0.958,0.11,1050.64
Kepler-368 b,Kepler-368,Transit,Kepler,3.26,0.91,-0.91,26.84768,107.58,1.165,5502.0,2.019,0.03,770.978
K2-84 b,K2-84,Transit,K2,2.41,0.35,-0.35,6.4215,178.0,0.95,5652.0,0.93,0.278,284.876
K2-409 b,K2-409,Transit,K2,2.482,0.174,-0.158,1.908084,,0.886,5742.0,1.228,-0.036,431.031
Kepler-1385 b,Kepler-1385,Transit,Kepler,0.85,0.2,-0.13,2.88879862,1591.477,1.15,5732.0,1.29,0.41,688.795
Kepler-527 b,Kepler-527,Transit,Kepler,2.84,1.35,-0.46,13.28535633,147.046,1.28,6388.0,1.45,0.03,750.04
Kepler-232 c,Kepler-232,Transit,Kepler,3.83,1.86,-1.86,11.379349,116.524,0.97,5847.0,0.968,0.03,1349.13
Kepler-1160 b,Kepler-1160,Transit,Kepler,2.14,0.28,-0.14,7.97034958,93.308,0.92,5519.0,0.89,0.01,1077.63
Kepler-949 c,Kepler-949,Transit,Kepler,2.97,0.61,-0.43,20.99757968,27.2,0.817,5211.0,0.895,0.08,486.105
K2-117 c,K2-117,Transit,K2,2.06,0.12,-0.12,5.444017,21.4,0.54,3778.0,0.51,-0.05,101.632
Kepler-1194 b,Kepler-1194,Transit,Kepler,1.51,0.12,-0.09,16.22371307,49.35,0.94,5590.0,0.92,0.0,757.382
Kepler-1901 b,Kepler-1901,Transit,Kepler,1.47418907,,,3.484129906,389.41,1.022,5696.0,0.921,0.14,1028.37
Kepler-1524 b,Kepler-1524,Transit,Kepler,3.54,1.47,-0.54,70.9674603,8.443,1.17,6179.0,1.25,0.04,381.773
Kepler-364 b,Kepler-364,Transit,Kepler,1.55,0.37,-0.37,25.745718,68.71,1.076,6108.0,1.284,-0.031,891.462
Kepler-444 f,Kepler-444,Transit,Kepler,0.741,0.041,-0.04,9.740486,59.915,0.758,5046.0,0.752,-0.55,36.4396
Kepler-833 b,Kepler-833,Transit,Kepler,2.02,0.12,-0.09,18.7546998,8.313,0.64,4339.0,0.62,-0.18,467.37
Kepler-620 b,Kepler-620,Transit,Kepler,3.32,1.22,-0.7,12.91375431,219.051,1.15,6155.0,1.22,0.03,1355.28
TOI-2989 b,TOI-2989,Transit,Transiting Exoplanet Survey Satellite (TESS),12.55405838,0.56044903,-0.56044903,3.122832,124.0,0.77,4672.0,0.76,-0.04,195.795
Kepler-147 b,Kepler-147,Transit,Kepler,1.53,0.31,-0.31,12.610584,224.61,1.145,6012.0,1.468,0.1,1042.02
K2-107 b,K2-107,Transit,K2,15.98,0.55,-0.55,3.313959,1291.4267,1.3,6061.0,1.81,0.14,685.2
K2-224 c,K2-224,Transit,K2,2.41,0.16,-0.12,10.09489,73.1328,0.91,5620.0,0.84,-0.19,275.255
Kepler-150 b,Kepler-150,Transit,Kepler,1.25,0.19,-0.19,3.428054,367.262,0.956,5560.0,0.939,0.12,891.092
Kepler-62 d,Kepler-62,Transit,Kepler,1.95,0.07,-0.07,18.16406,17.21,0.69,4925.0,0.64,-0.37,300.874
TOI-3912 b,TOI-3912,Transit,Transiting Exoplanet Survey Satellite (TESS),14.28024141,0.45956821,-0.44835923,3.4936264,872.2,1.088,5725.0,1.392,0.187,465.992
Kepler-292 f,Kepler-292,Transit,Kepler,2.35,0.22,-0.22,20.834237,24.325,0.865,5299.0,0.826,0.04,1056.48
Kepler-316 c,Kepler-316,Transit,Kepler,1.16,0.12,-0.12,6.827766,37.377,0.587,4204.0,0.52,-0.23,384.938
Kepler-491 b,Kepler-491,Transit,Kepler,8.92,0.8,-0.51,4.225384512,312.514,1.04,5582.0,1.03,0.37,630.785
XO-6 b,XO-6,Transit,XO,23.20263,2.46598,-2.46598,3.7650007,580.386,1.47,6720.0,1.93,-0.07,235.479
K2-261 b,K2-261,Transit,K2,9.26982704,0.36989636,-0.33626942,11.6334681,180.0,1.107,5490.0,1.663,0.372,213.283
TIC 290487717 b,TIC 290487717,Transit,Transiting Exoplanet Survey Satellite (TESS),6.63777941,0.74098205,-0.60714227,3.400818229,,0.92,5328.97,0.943767,0.0959,395.574
Kepler-700 b,Kepler-700,Transit,Kepler,5.99,0.91,-0.5,80.8720639,12.071,0.98,5692.0,0.96,0.04,1491.76
Kepler-1133 b,Kepler-1133,Transit,Kepler,1.97,0.24,-0.15,11.55562343,55.758,0.93,5569.0,0.9,-0.02,753.135
HATS-34 b,HATS-34,Transit,HATSouth,16.02887,2.12971,-2.12971,2.1061607,691.8428,0.955,5380.0,0.98,0.25,508.842
CoRoT-10 b,CoRoT-10,Transit,CoRoT,10.87,0.78,-0.78,13.2406,16.1089,0.89,5075.0,0.79,0.26,338.386
Kepler-824 b,Kepler-824,Transit,Kepler,1.87,0.71,-0.23,4.51436633,454.604,1.15,6035.0,1.22,0.14,1201.4
Kepler-1236 b,Kepler-1236,Transit,Kepler,2.14,0.18,-0.22,31.0571618,13.571,0.86,5337.0,0.82,-0.09,999.64
Kepler-104 b,Kepler-104,Transit,Kepler,3.1,0.53,-0.53,11.427548,119.907,0.818,5711.0,1.349,-0.42,400.785
HAT-P-51 b,HAT-P-51,Transit,HATNet,13.50682174,0.19055267,-0.17934369,4.21802091,310.0,0.961,5453.0,0.995,0.302,440.089
Kepler-141 c,Kepler-141,Transit,Kepler,1.41,0.09,-0.09,7.010606,77.412,0.878,4910.0,0.787,0.2643,301.183
WASP-174 b,WASP-174,Transit,SuperWASP-South,16.10730527,0.56044903,-0.56044903,4.2337005,901.9,1.24,6399.0,1.347,0.06,410.149
TOI-4773 b,TOI-4773,Transit,Transiting Exoplanet Survey Satellite (TESS),15.22179579,0.54924005,-0.53803107,1.7452851,3879.8071,1.452,6740.0,1.55,0.11,492.888
Kepler-48 c,Kepler-48,Transit,Kepler,2.71,0.14,-0.14,9.67395,67.593,0.88,5194.0,0.89,0.17,306.738
Kepler-1950 b,Kepler-1950,Transit,Kepler,1.52696349,,,10.77690029,75.83,0.759,5455.0,0.852,-0.34,697.253
Kepler-1978 b,Kepler-1978,Transit,Kepler,2.67,0.38,-0.21,10.84969477,49.3,0.869,5251.0,0.778,-0.04,865.512
Kepler-948 b,Kepler-948,Transit,Kepler,1.85,0.32,-0.41,7.76846622,126.203,0.96,5679.0,0.94,-0.02,868.017
Kepler-144 c,Kepler-144,Transit,Kepler,1.35,0.26,-0.26,10.104665,207.247,1.154,6075.0,1.235,-0.1848,384.917
TOI-2145 b,TOI-2145,Transit,Transiting Exoplanet Survey Satellite (TESS),12.24020692,0.33626942,-0.31385146,10.261128,515.939,1.71,6206.0,2.75,0.28,224.731
Kepler-1397 b,Kepler-1397,Transit,Kepler,1.72,0.19,-0.14,47.449955,58.103,1.09,6026.0,1.12,0.0,1198.25
Kepler-1984 b,Kepler-1984,Transit,Kepler,6.81,0.75,-0.9,1.992812339,48.82,0.45,3638.0,0.42,-0.14,
HD 213885 b,HD 213885,Transit,Transiting Exoplanet Survey Satellite (TESS),1.745,0.051,-0.052,1.008035,1882.94,1.068,5978.0,1.1011,-0.04,48.0883
Kepler-381 c,Kepler-381,Transit,Kepler,1.12,0.25,-0.25,13.391635,225.331,1.144,6152.0,1.568,-0.2016,267.323
Kepler-718 b,Kepler-718,Transit,Kepler,16.56,6.97,-3.12,2.052349905,1324.2,1.18,6191.0,1.3,0.06,1302.33
Kepler-572 b,Kepler-572,Transit,Kepler,2.58,0.18,-0.17,17.20523483,26.889,0.83,5212.0,0.79,-0.1,504.667
Kepler-306 d,Kepler-306,Transit,Kepler,2.47,0.24,-0.24,17.326644,21.983,0.75,4954.0,0.719,-0.13,775.679
WASP-22 b,WASP-22,Transit,SuperWASP,13.78707,1.56926,-1.56926,3.53269,837.7034,1.46,6000.0,1.24,-0.05,317.652
Kepler-1254 c,Kepler-1254,Transit,Kepler,1.3,0.07,-0.12,3.60084276,132.391,0.78,4985.0,0.75,-0.1,622.818
Kepler-1922 b,Kepler-1922,Transit,Kepler,2.29064904,,,13.22259998,71.11,0.953,5931.0,0.863,-0.28,1344.29
Kepler-862 b,Kepler-862,Transit,Kepler,2.21,0.44,-0.17,3.148664534,547.293,0.88,5333.0,0.84,0.04,1039.03
TOI-2095 b,TOI-2095,Transit,Transiting Exoplanet Survey Satellite (TESS),1.25,0.07,-0.07,17.66484,3.43,0.44,3759.0,0.44,-0.24,41.9176
CoRoT-22 b,CoRoT-22,Transit,CoRoT,4.88,0.17,-0.39,9.75598,121.8837,1.099,5939.0,1.136,0.17,627.158
Kepler-458 c,KIC 9663113,Transit,Kepler,4.2,0.63,-0.4,20.74028413,279.787,1.15,6117.21,2.21562,0.1436,1594.74
Kepler-1001 b,Kepler-1001,Transit,Kepler,3.15,0.34,-0.48,14.30511983,40.853,0.9,5491.0,0.88,-0.03,928.978
TOI-2000 b,TOI-2000,Transit,Transiting Exoplanet Survey Satellite (TESS),2.7,0.15,-0.15,3.09833,628.0,1.082,5611.0,1.134,0.439,175.713
Kepler-320 c,Kepler-320,Transit,Kepler,1.37,0.64,-0.64,17.934937,101.619,1.072,6435.0,1.108,-0.1228,826.613
K2-368 d,K2-368,Transit,K2,1.948,0.152,-0.143,20.201085,,0.746,4663.0,0.663,-0.25,206.608
Kepler-28 b,Kepler-28,Transit,Kepler,1.959,0.043,-0.042,5.91,62.577,0.684,4499.3,0.664,0.1451,438.359
Kepler-1933 b,Kepler-1933,Transit,Kepler,1.17984089,,,4.943290234,250.5,0.964,5661.0,1.008,0.1,328.007
Kepler-178 d,Kepler-178,Transit,Kepler,3.95,1.7,-1.7,96.678988,3.874,0.852,5676.0,1.066,-0.04,716.025
Kepler-107 c,Kepler-107,Transit,Kepler,1.597,0.026,-0.026,4.901452,602.0,1.238,5854.0,1.447,0.321,525.997
TOI-1774.01,TOI-1774,Transit,Transiting Exoplanet Survey Satellite (TESS),2.78,0.05,-0.04,16.70988,73.7609,0.991,5746.0,1.1303,-0.02,53.974
Kepler-1166 b,Kepler-1166,Transit,Kepler,1.69,0.62,-0.14,33.2406882,14.188,0.9,5446.0,0.86,-0.02,634.906
TOI-929 b,TOI-929,Transit,Transiting Exoplanet Survey Satellite (TESS),2.68983343,0.22609669,-0.20537812,5.83015366944,59.7261,0.7,4457.16,0.717414,,114.421
TOI-1448 b,TOI-1448,Transit,Transiting Exoplanet Survey Satellite (TESS),2.749,0.067,-0.063,8.112245,5.45,0.372,3412.0,0.38,0.37,73.3345
TOI-5340 b,TOI-5340,Transit,Transiting Exoplanet Survey Satellite (TESS),15.07607904,0.57165802,-0.54924005,4.9394392,1004.0,1.35,5990.0,1.842,0.208,532.629
EPIC 220674823 c,EPIC 220674823,Transit,K2,2.712,0.071,-0.071,13.340603,70.0,0.913,5578.0,0.99,-0.005,244.59
Kepler-207 d,Kepler-207,Transit,Kepler,3.31,0.63,-0.63,5.868075,732.604,1.313,5920.0,1.588,0.29,875.519
Kepler-1767 b,Kepler-1767,Transit,Kepler,3.01299077,,,59.65829849,5.66,0.887,5243.0,0.831,0.14,820.506
Kepler-1889 b,Kepler-1889,Transit,Kepler,2.94360686,,,37.30369949,14.0,0.864,5646.0,0.817,-0.28,1395.13
WASP-81 b,WASP-81,Transit,Multiple Facilities,16.017661,0.571659,-0.515614,2.7164762,1034.0911,1.08,5870.0,1.283,-0.36,398.505
Kepler-1190 b,Kepler-1190,Transit,Kepler,1.33,0.05,-0.11,10.45843441,24.211,0.76,4730.0,0.72,-0.02,342.509
CoRoT-27 b,CoRoT-27,Transit,CoRoT,11.287,0.493,-0.493,3.57532,300.8697,1.05,5900.0,1.08,-0.1,1010.28
Kepler-1431 b,Kepler-1431,Transit,Kepler,1.47,0.42,-0.16,5.86601526,469.819,1.03,5806.0,1.03,0.07,1623.24
K2-237 b,K2-237,Transit,K2,16.06246934,0.62770292,-0.54924005,2.18053332,1860.0,1.256,6180.0,1.236,0.337,314.995
Kepler-413 b,Kepler-413,Transit,Kepler,4.347,0.099,-0.099,66.262,2.9436,0.82,4700.0,0.7761,-0.2,847.536
Kepler-1804 b,Kepler-1804,Transit,Kepler,1.59615726,,,12.28849983,164.61,0.929,5109.0,1.671,0.1,434.456
Kepler-821 b,Kepler-821,Transit,Kepler,1.31,0.1,-0.08,1.92279873,496.82,0.84,5191.0,0.8,-0.03,614.571
Kepler-160 c,Kepler-160,Transit,Kepler,3.76,0.23,-0.09,13.699429,84.848,1.003,5471.0,1.118,0.2,937.013
Kepler-1075 b,Kepler-1075,Transit,Kepler,1.42,0.16,-0.33,1.52372816,143.968,0.56,3959.0,0.54,-0.17,291.275
Kepler-106 d,Kepler-106,Transit,Kepler,0.95,0.13,-0.13,23.9802,45.357,1.0,5858.0,1.04,-0.12,444.322
Kepler-919 b,Kepler-919,Transit,Kepler,2.25,0.87,-0.29,11.04603384,153.915,1.15,6113.0,1.21,0.07,1119.87
Kepler-450 d,Kepler-450,Transit,Kepler,0.837,0.068,-0.068,7.51464,557.205,1.19,6197.21,1.64162,0.1278,455.982
K2-186 b,K2-186,Transit,K2,3.17207779,0.26358217,-0.1628819,41.474219,,1.018617,5784.0,0.98083,0.06,330.739
HD 73344 b,HD 73344,Transit,K2,2.884,0.082,-0.072,15.611,111.9729,1.2,6252.6,1.22,0.143,35.26
HATS-69 b,HATS-69,Transit,HATSouth,10.592505,0.246598,-0.246598,2.2252577,466.6,0.892,5137.0,0.8785,0.377,414.537
WASP-36 b,WASP-36,Transit,SuperWASP,14.874343,0.235389,-0.235389,1.53736596,1422.6075,1.081,5959.0,0.985,-0.26,386.346
Kepler-1783 b,Kepler-1783,Transit,Kepler,1.31946731,,,8.277440071,65.5,0.887,5129.0,1.781,-0.16,264.078
LHS 1678 c,LHS 1678,Transit,Transiting Exoplanet Survey Satellite (TESS),0.941,0.051,-0.05,3.694284,13.5,0.345,3490.0,0.329,,19.8782
Kepler-189 b,Kepler-189,Transit,Kepler,1.21,0.61,-0.61,10.399931,45.389,0.803,5235.0,0.75,-0.04,591.534
Kepler-556 b,Kepler-556,Transit,Kepler,2.24,0.2,-0.12,11.72292176,81.641,1.0,5740.0,0.98,0.03,674.598
Kepler-109 c,Kepler-109,Transit,Kepler,2.65,0.12,-0.12,21.22265,91.0,1.094,5950.0,1.387,-0.02,474.861
K2-316 c,K2-316,Transit,K2,1.83,0.13,-0.12,5.26,4.3703,0.408,3436.0,0.379,,112.486
HD 108236 f,HD 108236,Transit,CHaracterising ExOPlanets Satellite (CHEOPS),2.017,0.052,-0.057,29.54115,22.9084,0.869,5660.0,0.877,-0.28,64.5978
Kepler-101 c,Kepler-101,Transit,Kepler,1.25,0.19,-0.17,6.02976,596.069,1.17,5667.0,1.56,0.33,927.981
Kepler-1108 b,Kepler-1108,Transit,Kepler,1.46,0.14,-0.11,4.51005748,206.414,0.88,5406.0,0.84,-0.09,767.701
Kepler-2001 c,Kepler-2001,Transit,Kepler,1.82,0.23,-0.13,14.092583189,30.1,0.864,5081.0,0.77,0.12,776.55
XO-1 b,XO-1,Transit,XO,12.77826,0.78463,-0.78463,3.94153,321.85,0.88,5750.0,0.88,0.02,163.553
Kepler-1154 b,Kepler-1154,Transit,Kepler,2.34,1.06,-0.49,5.1856142,652.966,1.26,6327.0,1.43,0.04,1460.1
Kepler-837 b,Kepler-837,Transit,Kepler,2.56,0.22,-0.43,16.56059504,55.966,0.85,5403.0,0.81,-0.18,901.907
K2-88 b,K2-88,Transit,K2,1.23,0.25,-0.25,4.6122,7.8,0.258,3537.0,0.256,,110.561
TOI-1839 c,TOI-1839,Transit,Transiting Exoplanet Survey Satellite (TESS),2.40867246,0.42638903,-0.26892818,4.02393854207,,0.934,5315.91,0.848099,0.252,116.086
Kepler-140 b,Kepler-140,Transit,Kepler,1.61,0.31,-0.31,3.25427,848.695,1.044,6077.0,1.288,-0.039,583.859
Kepler-328 b,Kepler-328,Transit,Kepler,2.3,0.96,-0.23,34.921,57.079,1.15,6064.0,1.06,0.08,2213.19
Kepler-625 b,Kepler-625,Transit,Kepler,1.99,0.06,-0.05,7.75192492,407.833,1.04,5789.0,0.96,0.1,760.708
Kepler-427 b,Kepler-427,Transit,Kepler,13.79,2.35,-2.35,10.290994,208.721,0.96,5800.0,1.35,-0.19,1017.8
Kepler-1874 b,Kepler-1874,Transit,Kepler,2.21110724,,,56.57320023,3.79,0.758,4701.0,0.775,0.24,408.007
HD 15906 c,HD 15906,Transit,Transiting Exoplanet Survey Satellite (TESS),2.93,0.07,-0.06,21.583298,13.37,0.79,4757.0,0.762,0.02,45.5621
Kepler-1688 b,Kepler-1688,Transit,Kepler,1.26174569,,,5.62012,84.01,0.814,4632.11,0.746,-0.046,567.44687087
Kepler-1182 b,Kepler-1182,Transit,Kepler,2.41,0.6,-0.5,11.17394617,197.882,1.04,5924.0,1.05,0.01,1545.39
Kepler-1678 b,Kepler-1678,Transit,Kepler,3.30422249,,,147.974,2.78,1.03,5754.0,0.834976,0.0,847.339
TOI-5634 A b,TOI-5634 A,Transit,Transiting Exoplanet Survey Satellite (TESS),10.42,0.62,-0.55,2.2035373,77.0,0.556,3896.0,0.54,-0.27,306.144
TOI-871 b,TOI-871,Transit,Transiting Exoplanet Survey Satellite (TESS),1.664,0.114,-0.113,14.362565,24.78,0.758,4929.0,0.719,-0.07,68.0473
Kepler-511 c,Kepler-511,Transit,Kepler,4.20964327,,,26.62949944,101.6,0.958,5866.0,1.417,-0.2,651.999
Kepler-1191 b,Kepler-1191,Transit,Kepler,1.51,0.13,-0.11,5.60014851,167.184,0.85,5308.0,0.81,-0.08,955.536
Kepler-1125 b,Kepler-1125,Transit,Kepler,1.84,0.3,-0.18,17.6700642,41.04,0.95,5683.0,0.94,-0.09,2011.41
TOI-4527.01,TOI-4527,Transit,Transiting Exoplanet Survey Satellite (TESS),0.9086617,0.953413,-0.953413,0.3994445,571.5072,0.483901,3702.0,0.485948,,18.1037
TOI-883 b,TOI-883,Transit,Transiting Exoplanet Survey Satellite (TESS),7.17166228,0.47668767,-0.46443949,10.05771848538,91.5488,1.003,5713.15,1.01477,,102.637
Kepler-247 c,Kepler-247,Transit,Kepler,4.09,1.14,-1.14,9.439452,53.899,0.887,5100.0,0.768,0.3,663.711
TOI-4311 b,TOI-4311,Transit,Transiting Exoplanet Survey Satellite (TESS),1.376,0.077,-0.08,0.9902738,1273.0,0.816,5063.0,0.8441,-0.065,134.988
Kepler-1997 b,Kepler-1997,Transit,Kepler,2.28,0.72,-0.28,26.7575866,44.86,1.111,6215.0,1.052,-0.06,1502.34
Kepler-281 c,Kepler-281,Transit,Kepler,5.31,2.06,-2.06,36.337373,35.203,0.95,5723.0,0.899,0.02,1745.45
WASP-72 b,WASP-72,Transit,SuperWASP,14.45961,2.01762,-2.01762,2.21673,6233.7915,2.78,6250.0,2.18,-0.06,434.754
K2-70 b,K2-70,Transit,K2,2.89,0.47,-0.47,13.97896,62.0,0.94,5622.0,0.93,0.06,232.964
Kepler-759 b,Kepler-759,Transit,Kepler,2.27,0.49,-0.24,41.805985,19.02,1.04,5860.0,1.04,0.06,1073.48
HIP 8152 c,HIP 8152,Transit,Transiting Exoplanet Survey Satellite (TESS),2.52442508,0.14962921,-0.14078921,19.60562,39.9,0.9373,5618.0,0.9603,0.007,101.694
TOI-4329 b,TOI-4329,Transit,Transiting Exoplanet Survey Satellite (TESS),16.81347105,2.12970633,-2.12970633,2.9223,3990.5716,1.538,6000.0,2.31,0.29,717.128
Kepler-171 c,Kepler-171,Transit,Kepler,2.56,1.15,-1.15,11.463462,78.905,0.978,5642.0,0.839,0.17,863.855
Kepler-136 b,Kepler-136,Transit,Kepler,2.05,0.38,-0.38,11.5789,257.984,1.204,6165.0,1.355,0.0002,420.818
Kepler-1577 b,Kepler-1577,Transit,Kepler,1.13,0.05,-0.11,6.30560247,57.751,0.78,4862.0,0.74,0.0,510.029
TOI-942 c,TOI-942,Transit,Transiting Exoplanet Survey Satellite (TESS),4.67,0.34,-0.3,10.156272,59.2488,0.822,4969.0,0.894,-0.221,152.601
TOI-1680 b,TOI-1680,Transit,Transiting Exoplanet Survey Satellite (TESS),1.466,0.063,-0.049,4.8026345,4.41,0.1798,3225.0,0.2106,0.04,37.2209
Kepler-244 d,Kepler-244,Transit,Kepler,2.31,0.97,-0.97,20.050401,31.267,0.933,5554.0,0.803,0.07,1036.49
K2-272 b,K2-272,Transit,K2,3.13,0.38,-0.21,14.4536756,49.181,0.86,5397.0,0.83,-0.09,423.065
Kepler-835 b,Kepler-835,Transit,Kepler,2.79,0.54,-0.29,11.41909375,170.33,1.08,5954.0,1.11,0.08,2406.33
Kepler-146 c,Kepler-146,Transit,Kepler,3.13,0.59,-0.59,76.732171,9.887,1.079,5948.0,1.208,-0.0261,716.797
Kepler-166 b,Kepler-166,Transit,Kepler,2.27,1.17,-1.17,7.650254,77.543,0.811,5413.0,0.742,-0.08,603.53
HATS-11 b,HATS-11,Transit,HATSouth,18.03,0.72,-0.72,3.619188,1027.296,1.33,6563.0,1.54,0.03,944.603
Kepler-1341 b,Kepler-1341,Transit,Kepler,2.99,0.42,-0.37,132.9968322,1.141,0.79,4662.0,0.72,0.19,476.957
TOI-5704 b,TOI-5704,Transit,Transiting Exoplanet Survey Satellite (TESS),3.2274,0.1873,-0.1398,3.771116,125.0643,0.73,4590.0,0.7575,0.428,89.637
Kepler-524 b,Kepler-524,Transit,Kepler,1.91,0.14,-0.12,7.97419807,434.237,1.09,6014.0,1.1,0.02,1058.24
TOI-1859 b,TOI-1859,Transit,Transiting Exoplanet Survey Satellite (TESS),9.75181321,0.78462865,-0.78462865,63.48347,23.786,1.287,6341.0,1.36,0.12,224.385
Kepler-973 b,Kepler-973,Transit,Kepler,1.96,0.08,-0.07,49.6077331,7.892,0.86,5213.0,0.78,-0.06,328.52
Kepler-1451 b,Kepler-1451,Transit,Kepler,3.35,0.62,-0.66,35.622233,18.751,1.0,5782.0,0.99,0.01,1058.72
Kepler-112 b,Kepler-112,Transit,Kepler,2.36,0.57,-0.57,8.408878,123.818,0.782,5544.0,0.841,-0.5221,513.206
K2-273 b,K2-273,Transit,K2,3.05,0.23,-0.12,11.7195663,83.5129,0.89,5161.0,0.85,0.2,308.105
Kepler-291 c,Kepler-291,Transit,Kepler,1.88,0.82,-0.82,5.700786,332.737,1.023,6002.0,1.016,0.23,1786.48
EPIC 206215704 b,EPIC 206215704,Transit,K2,1.0,0.1,-0.09,2.255436,,0.407,3297.0,0.25,-0.33,109.888
K2-316 b,K2-316,Transit,K2,1.33,0.1,-0.09,1.133,68.5057,0.408,3436.0,0.379,,112.486
Kepler-613 b,Kepler-613,Transit,Kepler,2.29,0.4,-0.17,15.77979614,66.269,0.98,5723.0,0.96,-0.01,861.494
K2-211 b,K2-211,Transit,K2,1.33162691,0.08743005,-0.07173748,0.669561,2056.0589,0.851,5117.0,0.818,0.134,272.297
TOI-6016 b,TOI-6016,Transit,Transiting Exoplanet Survey Satellite (TESS),13.67495645,0.33626942,-0.33626942,4.023687,940.0,1.31,6110.0,1.51,0.28,364.715
TOI-4030 b,TOI-4030,Transit,Transiting Exoplanet Survey Satellite (TESS),5.8462559,0.41681993,-0.40038434,2.50900199461,609.961,0.98,5640.37,0.991737,,571.615
Kepler-1920 b,Kepler-1920,Transit,Kepler,2.95415848,,,30.2541008,44.87,1.239,6277.0,1.161,0.21,885.913
CoRoT-14 b,CoRoT-14,Transit,CoRoT,12.22,0.78,-0.78,1.51214,1803.4781,1.13,6035.0,1.21,0.05,1744.6
TOI-5720 b,TOI-5720,Transit,Transiting Exoplanet Survey Satellite (TESS),1.09,0.07,-0.07,1.4344555,41.7,0.383,3325.0,0.383,0.03,35.8256
Kepler-203 d,Kepler-203,Transit,Kepler,1.44,0.28,-0.28,11.32972,121.816,1.06,5821.0,1.114,0.08,703.302
TIC 161045582 b,TIC 161045582,Transit,Transiting Exoplanet Survey Satellite (TESS),2.24566738,0.25949107,-0.22531238,8.85577189959,,1.04,5683.87,1.07976,0.188,162.246
Kepler-1171 b,Kepler-1171,Transit,Kepler,2.56,0.68,-0.5,1.44259224,10171.005,1.58,7044.0,1.95,-0.01,573.0
TOI-908 b,TOI-908,Transit,Transiting Exoplanet Survey Satellite (TESS),3.186,0.155,-0.155,3.183792,80.884,0.95,5626.0,1.028,0.08,175.748
HAT-P-31 b,HAT-P-31,Transit,HATNet,12.21781,1.68135,-1.68135,5.00542,746.9025,1.31,6065.0,1.39,0.15,344.05
Kepler-1475 b,Kepler-1475,Transit,Kepler,2.92,0.99,-0.46,82.177374,13.76,1.18,6214.0,1.28,0.03,1568.38
K2-133 c,K2-133,Transit,K2,1.603,0.09,-0.088,4.86784,17.6181,0.461,3655.0,0.455,,75.1703
Kepler-323 b,Kepler-323,Transit,Kepler,1.381,0.035,-0.035,1.678328,1900.0,1.015,6004.0,1.12,-0.14,454.883
Kepler-40 b,Kepler-40,Transit,Kepler,13.11,0.45,-0.45,6.87349,1187.965,1.48,6510.0,2.13,0.1,2305.01
K2-63 b,K2-63,Transit,K2,3.22,0.99,-0.99,20.257,188.0,1.4,6771.0,1.63,,517.534
